,Airline,Destination,Total_Stops,Price,journey_day,journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_mins,,Airline
9309,8,4,1,9646,21,5,9,45,18,10,8,25,,SpiceJet
9310,7,4,0,4729,18,3,18,5,21,10,3,5,,Multiple carriers
9311,10,2,1,17261,3,6,22,50,9,30,10,40,,Air India
9312,10,3,1,13941,5,1,14,5,10,5,20,0,,Jet Airways
9313,10,3,1,10844,21,5,21,10,12,0,14,50,,Jet Airways
9314,10,3,1,14231,24,3,18,55,16,20,21,25,,Jet Airways
9315,10,4,1,14714,6,12,13,0,19,0,6,0,,Jet Airways
9316,1,4,1,6460,21,3,8,45,13,15,4,30,,Jet Airways
9317,10,3,1,11467,5,1,20,25,23,35,27,10,,SpiceJet
9318,3,2,0,3943,5,3,0,30,3,25,2,55,,Jet Airways
9319,3,3,1,4775,15,4,15,15,20,5,4,50,,IndiGo
9320,1,3,0,3841,4,6,9,0,11,25,2,25,,IndiGo
9321,10,2,1,12284,18,3,11,40,7,40,20,0,,SpiceJet
9322,3,3,0,4804,6,9,17,15,19,50,2,35,,Jet Airways
9323,10,4,2,12819,24,6,13,25,12,35,23,10,,IndiGo
9324,10,4,1,14714,6,3,18,15,4,25,10,10,,Jet Airways
9325,10,1,0,8040,27,5,10,20,11,50,1,30,,Jet Airways
9326,8,4,2,16840,15,5,15,5,1,30,10,25,,Jet Airways
9327,10,4,1,15554,5,6,22,50,4,25,5,35,,Multiple carriers
9328,4,4,1,5752,15,4,10,35,19,35,9,0,,Jet Airways
9329,5,3,1,8452,5,9,17,0,10,45,17,45,,GoAir
9330,8,4,1,11761,27,5,8,0,19,15,11,15,,Vistara
9331,8,4,1,14848,27,6,13,0,19,15,6,15,,Multiple carriers
9332,10,4,2,10368,6,3,5,30,19,0,13,30,,Multiple carriers
9333,7,4,2,9863,18,5,16,40,19,15,26,35,,Jet Airways
9334,10,4,1,10262,27,6,10,0,19,0,9,0,,Air India
9335,5,2,0,4668,6,6,7,0,9,40,2,40,,Jet Airways
9336,8,4,1,9103,15,5,11,25,19,0,7,35,,Vistara
9337,10,4,1,10262,6,12,21,50,12,35,14,45,,Multiple carriers
9338,4,4,1,4525,27,6,7,25,13,35,6,10,,Jet Airways
9339,7,2,0,5228,27,4,10,0,12,45,2,45,,GoAir
9340,10,2,1,19225,3,6,21,25,5,5,7,40,,Air India
9341,10,1,0,8040,5,9,10,20,11,50,1,30,,Jet Airways
9342,10,4,1,7438,21,3,14,0,4,25,14,25,,Jet Airways
9343,8,4,1,13135,3,6,4,0,15,30,11,30,,Jet Airways
9344,3,4,0,6015,5,9,14,25,17,40,3,15,,Multiple carriers
9345,8,4,1,8283,18,5,17,0,1,30,8,30,,IndiGo
9346,1,0,0,3543,6,9,8,20,10,35,2,15,,Multiple carriers
9347,3,3,0,4148,27,3,10,10,12,55,2,45,,SpiceJet
9348,4,2,1,7657,15,3,15,45,20,15,4,30,,IndiGo
9349,3,3,1,5276,5,12,19,35,23,15,3,40,,GoAir
9350,10,3,1,14151,15,5,9,35,23,35,14,0,,IndiGo
9351,10,1,0,8040,21,6,10,20,11,50,1,30,,Jet Airways
9352,3,4,2,8378,3,9,11,55,21,20,9,25,,Jet Airways
9353,1,0,0,3543,6,9,9,45,12,0,2,15,,IndiGo
9354,3,2,0,4823,6,12,18,55,21,50,2,55,,SpiceJet
9355,10,3,1,14388,15,5,18,55,8,15,13,20,,IndiGo
9356,1,0,0,3543,6,9,17,45,20,5,2,20,,Jet Airways
9357,10,3,1,10844,5,12,14,5,20,45,6,40,,SpiceJet
9358,10,3,1,10844,6,9,6,30,18,15,11,45,,Jet Airways
9359,1,4,1,4957,6,12,17,55,22,50,4,55,,Jet Airways
9360,3,4,1,6442,15,5,7,35,16,10,8,35,,SpiceJet
9361,7,4,1,7480,15,5,17,20,9,25,16,5,,IndiGo
9362,3,4,1,5073,4,1,20,25,1,30,5,5,,Air India
9363,10,3,1,14781,5,9,16,30,22,35,6,5,,IndiGo
9364,8,4,1,9646,6,3,9,45,16,10,6,25,,Jet Airways
9365,10,3,1,7851,4,1,6,30,16,20,9,50,,Multiple carriers
9366,1,1,0,2175,24,3,5,45,7,5,1,20,,Jet Airways
9367,7,3,2,14424,5,9,10,0,5,25,19,25,,SpiceJet
9368,10,4,2,13014,6,12,9,40,19,0,9,20,,Air India
9369,10,4,1,5177,4,6,2,15,19,0,16,45,,Jet Airways
9370,8,4,1,15135,3,3,10,45,18,50,8,5,,Jet Airways
9371,7,2,0,5228,21,6,21,5,23,55,2,50,,Multiple carriers
9372,10,2,1,22270,3,1,11,40,5,5,17,25,,Air India
9373,1,0,0,3543,15,6,9,45,12,0,2,15,,Jet Airways
9374,10,4,2,15129,18,5,23,5,19,0,19,55,,SpiceJet
9375,3,4,1,6093,15,6,6,40,21,0,14,20,,Jet Airways
9376,10,2,1,11087,18,3,14,5,20,20,6,15,,IndiGo
9377,8,4,1,7408,27,6,9,0,21,0,12,0,,Jet Airways
9378,3,3,1,6534,24,5,21,0,2,15,5,15,,Multiple carriers
9379,10,4,2,13029,18,5,5,30,4,25,22,55,,IndiGo
9380,10,2,0,8016,18,6,7,10,10,10,3,0,,Jet Airways
9381,7,1,1,8528,3,12,5,55,19,10,13,15,,Jet Airways
9382,7,4,2,12760,6,6,17,15,19,15,26,0,,Air India
9383,7,4,2,12199,6,9,17,15,19,15,26,0,,Air India
9384,8,4,1,14067,21,5,10,0,1,30,15,30,,Air India
9385,10,2,0,8016,15,6,17,45,20,45,3,0,,Multiple carriers
9386,7,3,0,5510,5,3,14,15,16,45,2,30,,Jet Airways
9387,7,3,1,6241,24,3,14,35,14,35,24,0,,Air India
9388,7,4,1,16142,3,3,12,30,9,25,20,55,,Air India
9389,10,4,2,10919,27,6,14,35,12,35,22,0,,Air India
9390,3,3,0,4804,21,4,21,25,0,5,2,40,,Jet Airways
9391,3,4,1,6979,15,5,11,25,21,0,9,35,,IndiGo
9392,7,4,0,6094,18,4,14,10,17,10,3,0,,IndiGo
9393,7,2,0,5176,4,1,17,0,19,45,2,45,,Air India
9394,8,4,1,15136,3,6,13,0,21,0,8,0,,Air India
9395,10,3,1,10031,24,3,8,25,23,25,15,0,,Multiple carriers
9396,10,4,2,12814,21,3,5,25,18,50,37,25,,Jet Airways
9397,10,3,1,12681,4,1,6,30,19,50,13,20,,Jet Airways
9398,8,4,1,12402,21,3,7,0,18,50,11,50,,Jet Airways
9399,10,3,1,13759,24,3,8,25,18,10,9,45,,Multiple carriers
9400,1,0,0,3597,18,6,17,45,20,5,2,20,,Jet Airways
9401,2,2,0,3383,21,5,23,55,2,45,2,50,,SpiceJet
9402,5,2,0,4668,5,9,9,45,12,35,2,50,,Air Asia
9403,10,4,2,10929,21,3,19,10,4,25,33,15,,Vistara
9404,5,3,1,9187,4,1,17,0,10,45,17,45,,Jet Airways
9405,8,4,1,7530,6,3,11,40,1,30,13,50,,Vistara
9406,7,3,1,8026,24,3,9,10,13,40,4,30,,Multiple carriers
9407,1,2,0,4319,4,9,9,30,12,20,2,50,,Air India
9408,10,4,2,13376,24,6,14,35,4,25,13,50,,SpiceJet
9409,1,3,0,4174,5,6,9,0,11,25,2,25,,Jet Airways
9410,5,2,0,4668,27,5,7,0,9,40,2,40,,SpiceJet
9411,8,4,1,13062,21,3,7,5,21,0,13,55,,Vistara
9412,10,4,1,12898,27,5,19,15,4,25,9,10,,Multiple carriers
9413,10,4,1,14714,6,6,15,0,4,25,13,25,,Jet Airways
9414,7,3,2,10991,5,9,5,50,20,25,14,35,,Jet Airways
9415,10,2,0,4030,5,1,11,10,14,5,2,55,,Air India
9416,10,4,2,13029,21,5,9,40,4,25,18,45,,Jet Airways
9417,5,2,1,6800,15,3,6,40,12,35,5,55,,Jet Airways
9418,10,2,1,11087,3,9,7,0,9,30,26,30,,Vistara
9419,8,4,1,9794,18,5,10,20,19,0,8,40,,Jet Airways
9420,10,3,1,14388,5,6,21,10,9,20,12,10,,Multiple carriers
9421,3,3,0,4148,3,12,21,25,0,5,2,40,,Jet Airways
9422,7,4,2,17266,3,3,20,0,19,15,23,15,,IndiGo
9423,7,3,1,7893,4,1,20,30,8,55,12,25,,Air India
9424,10,2,0,7229,5,9,19,50,22,50,3,0,,Air India
9425,8,4,1,9930,21,5,7,5,21,0,13,55,,Jet Airways
9426,8,4,1,18286,3,3,11,30,1,35,14,5,,Multiple carriers
9427,10,2,0,7229,27,6,19,50,22,50,3,0,,Multiple carriers
9428,5,4,0,6216,24,6,6,0,9,10,3,10,,Jet Airways
9429,2,2,0,4282,6,6,4,55,7,45,2,50,,Vistara
9430,3,4,1,5054,27,5,7,35,12,10,4,35,,Air Asia
9431,10,4,1,10262,6,6,7,5,19,0,11,55,,IndiGo
9432,2,4,1,11410,6,6,16,45,22,25,5,40,,Jet Airways
9433,10,3,1,14571,24,5,6,30,18,15,11,45,,Air Asia
9434,4,4,1,4692,24,6,7,25,13,35,6,10,,Jet Airways
9435,10,4,2,10919,15,6,14,35,4,25,13,50,,GoAir
9436,10,3,1,10844,5,6,8,25,19,50,11,25,,Jet Airways
9437,10,3,1,10844,21,5,20,0,16,20,20,20,,Jet Airways
9438,7,4,0,6094,5,9,14,10,17,10,3,0,,Jet Airways
9439,5,4,0,6741,6,1,14,40,17,50,3,10,,Air India
9440,7,4,1,8372,6,1,9,45,9,25,23,40,,Vistara
9441,8,4,1,14067,21,5,2,15,11,50,9,35,,Air India
9442,3,4,1,10236,3,3,8,35,22,20,13,45,,Multiple carriers
9443,7,4,1,7480,6,3,20,40,9,25,12,45,,IndiGo
9444,8,4,1,8386,3,9,9,45,16,10,6,25,,Air India
9445,8,4,1,6795,6,6,11,40,1,30,13,50,,Multiple carriers
9446,2,3,0,4409,15,5,10,20,12,55,2,35,,Multiple carriers
9447,3,0,0,3597,5,9,19,35,21,55,2,20,,Air Asia
9448,7,2,0,6961,15,6,6,10,8,55,2,45,,IndiGo
9449,10,3,1,12692,6,12,17,0,23,35,6,35,,Air India
9450,7,1,0,4307,3,12,19,30,20,45,1,15,,Jet Airways
9451,10,2,0,4030,15,5,8,20,11,20,3,0,,Air India
9452,7,3,2,15957,18,5,9,50,23,15,13,25,,Jet Airways
9453,10,2,1,7832,21,3,22,50,11,25,12,35,,Air India
9454,7,3,3,12954,4,1,10,0,10,30,24,30,,Jet Airways
9455,10,4,2,11150,27,6,23,5,4,25,29,20,,Air India
9456,3,1,0,4049,3,12,6,20,7,45,1,25,,Jet Airways
9457,10,2,1,9134,15,3,5,45,15,15,9,30,,IndiGo
9458,2,3,0,4409,5,1,22,50,1,20,2,30,,Jet Airways
9459,10,3,1,14781,5,1,14,5,22,35,8,30,,Air Asia
9460,7,2,0,5228,24,4,21,5,23,55,2,50,,Jet Airways
9461,1,0,0,3597,21,5,17,45,20,5,2,20,,Air India
9462,8,4,1,6795,6,12,15,15,1,30,10,15,,SpiceJet
9463,2,3,0,3807,18,6,22,50,1,20,2,30,,Multiple carriers
9464,10,3,1,14781,5,1,16,30,23,35,7,5,,Air Asia
9465,7,4,1,8372,5,9,9,0,19,15,10,15,,Jet Airways
9466,3,4,0,5000,24,6,14,20,17,35,3,15,,Air India
9467,5,2,0,5403,4,1,9,45,12,35,2,50,,IndiGo
9468,3,4,1,11600,3,3,11,55,22,20,10,25,,Vistara
9469,8,4,1,8476,18,5,8,45,19,15,10,30,,IndiGo
9470,7,2,2,6593,15,3,10,30,21,25,10,55,,Multiple carriers
9471,3,2,0,7648,3,9,16,55,19,45,2,50,,Air India
9472,5,3,1,9345,5,1,7,10,18,50,11,40,,IndiGo
9473,10,4,2,15129,27,5,9,40,4,25,18,45,,Vistara
9474,8,4,1,7268,27,6,12,50,19,15,6,25,,Jet Airways
9475,10,1,0,3210,6,6,19,35,21,5,1,30,,Multiple carriers
9476,3,0,0,7295,24,3,19,35,21,55,2,20,,Jet Airways
9477,3,4,1,6442,27,6,5,5,12,10,7,5,,IndiGo
9478,3,3,1,3809,5,6,19,20,23,45,4,25,,IndiGo
9479,7,2,2,15119,3,1,5,50,16,20,10,30,,IndiGo
9480,4,4,1,9069,6,9,14,25,19,35,5,10,,Air India
9481,3,2,0,3943,5,6,10,10,13,0,2,50,,GoAir
9482,7,3,2,12534,6,9,7,0,5,25,22,25,,IndiGo
9483,8,4,1,13714,6,3,9,0,19,0,10,0,,Air India
9484,7,4,3,9128,21,3,5,15,19,15,38,0,,Multiple carriers
9485,3,1,0,2227,21,5,21,20,22,50,1,30,,Air India
9486,10,3,1,10844,18,5,20,0,22,35,26,35,,IndiGo
9487,10,3,1,13941,5,6,16,30,4,40,12,10,,Jet Airways
9488,10,2,1,7832,21,3,5,45,15,15,9,30,,Jet Airways
9489,4,2,0,3419,6,12,7,45,10,40,2,55,,Jet Airways
9490,10,3,1,14151,21,5,20,25,21,5,24,40,,GoAir
9491,3,4,1,5073,4,3,7,35,12,10,4,35,,Jet Airways
9492,5,3,1,9922,5,12,17,0,9,5,16,5,,IndiGo
9493,3,0,0,4752,24,3,13,20,15,35,2,15,,Vistara
9494,8,4,1,10197,27,5,9,0,19,15,10,15,,IndiGo
9495,7,2,0,6961,6,12,10,0,12,45,2,45,,Multiple carriers
9496,8,4,1,17493,3,3,13,0,21,0,8,0,,Air India
9497,8,4,1,13587,6,6,7,5,21,0,13,55,,Multiple carriers
9498,10,4,1,10262,6,6,16,0,4,25,12,25,,Multiple carriers
9499,7,3,2,15107,21,5,14,30,8,55,18,25,,Jet Airways
9500,5,3,1,8452,15,5,17,0,10,45,17,45,,Air India
9501,7,1,0,3100,21,6,21,5,22,25,1,20,,Vistara
9502,3,2,0,4823,24,5,7,10,10,5,2,55,,Air India
9503,2,2,0,4483,21,4,23,55,2,45,2,50,,IndiGo
9504,7,3,2,13243,18,5,10,0,1,20,15,20,,Air Asia
9505,3,4,1,5684,27,6,11,25,1,30,14,5,,Air India
9506,10,1,0,3205,4,3,10,20,11,50,1,30,,IndiGo
9507,10,4,1,10262,15,6,10,0,4,25,18,25,,Jet Airways
9508,3,2,0,4823,21,5,20,0,22,50,2,50,,Jet Airways
9509,10,4,1,15554,5,9,13,0,19,0,6,0,,IndiGo
9510,3,2,0,3943,27,6,4,0,6,50,2,50,,Jet Airways
9511,5,1,1,12080,3,12,7,30,19,55,12,25,,IndiGo
9512,2,2,0,3383,27,5,23,55,2,45,2,50,,Vistara
9513,1,1,0,2437,18,3,5,45,7,5,1,20,,Air Asia
9514,1,1,0,1965,6,1,22,45,0,15,1,30,,SpiceJet
9515,10,2,1,7832,21,3,22,50,10,25,11,35,,SpiceJet
9516,3,4,1,6442,6,9,6,50,16,10,9,20,,Jet Airways
9517,7,3,2,12723,15,5,5,50,8,55,27,5,,IndiGo
9518,10,2,0,8016,6,12,15,15,18,10,2,55,,Air India
9519,10,4,2,10199,24,6,21,25,12,35,15,10,,Jet Airways
9520,5,3,1,10842,24,3,9,55,9,10,23,15,,Jet Airways
9521,8,4,1,7005,6,12,12,50,21,0,8,10,,Vistara
9522,2,3,0,4409,5,3,10,20,12,55,2,35,,Multiple carriers
9523,10,3,1,13364,4,1,21,10,9,20,12,10,,Air Asia
9524,8,4,1,13377,27,6,16,0,1,30,9,30,,Jet Airways
9525,10,4,1,10262,6,9,21,50,4,25,6,35,,Multiple carriers
9526,10,3,1,10844,18,5,16,30,23,35,7,5,,Jet Airways
9527,10,3,1,14571,24,5,6,30,16,20,9,50,,Jet Airways
9528,10,4,2,19329,3,9,10,45,18,50,32,5,,Jet Airways
9529,7,2,1,4943,21,3,8,15,23,10,14,55,,Jet Airways
9530,10,4,2,15129,5,9,23,5,4,25,29,20,,Air India
9531,10,4,2,15129,18,5,9,40,19,0,9,20,,Jet Airways
9532,10,3,1,10539,6,6,17,0,18,0,25,0,,Jet Airways
9533,10,3,1,10031,24,3,21,10,22,35,25,25,,Jet Airways
9534,8,4,1,9140,24,5,17,45,1,30,7,45,,Jet Airways
9535,2,3,0,4409,27,4,22,50,1,20,2,30,,Multiple carriers
9536,3,2,0,3419,15,5,22,10,1,0,2,50,,Air Asia
9537,8,4,1,9646,15,5,9,45,16,10,6,25,,IndiGo
9538,10,3,1,13584,5,9,14,5,18,15,28,10,,Multiple carriers
9539,7,4,2,11806,21,5,5,0,7,40,26,40,,Jet Airways
9540,4,4,1,4563,4,1,7,25,13,35,6,10,,Air India
9541,10,4,2,9412,27,3,5,10,4,25,23,15,,GoAir
9542,10,4,1,12898,27,6,21,50,4,25,6,35,,Jet Airways
9543,5,4,0,6216,27,4,14,40,17,50,3,10,,Jet Airways
9544,10,4,1,12898,21,5,13,0,4,25,15,25,,Vistara
9545,10,4,1,10262,6,9,22,50,19,0,20,10,,Jet Airways
9546,7,2,0,12526,3,1,13,20,16,10,2,50,,Jet Airways
9547,7,4,1,11522,3,6,5,15,6,50,25,35,,Air India
9548,10,1,0,5678,6,12,2,55,4,20,1,25,,Air India
9549,5,2,0,9918,3,9,11,30,14,10,2,40,,Jet Airways
9550,10,3,1,14781,5,1,21,10,8,15,11,5,,Vistara
9551,7,4,2,8026,27,3,5,0,19,15,38,15,,Jet Airways
9552,7,2,0,7276,24,3,13,20,16,10,2,50,,Air India
9553,10,3,1,7064,4,1,8,25,18,15,9,50,,Air India
9554,8,4,1,13062,21,3,13,0,21,0,8,0,,Jet Airways
9555,8,4,1,12537,27,3,11,30,21,0,9,30,,Multiple carriers
9556,10,2,1,21934,15,3,18,55,0,45,5,50,,Multiple carriers
9557,10,4,1,10262,24,6,13,0,19,0,6,0,,Jet Airways
9558,5,2,0,4878,6,3,17,0,19,35,2,35,,Jet Airways
9559,10,4,1,14714,15,6,14,0,19,0,5,0,,Vistara
9560,10,2,1,9134,15,3,7,0,15,15,8,15,,Jet Airways
9561,3,2,0,4823,4,1,16,55,19,55,3,0,,Jet Airways
9562,8,4,1,6093,27,6,7,10,16,10,9,0,,IndiGo
9563,1,0,0,3597,6,3,8,20,10,35,2,15,,Multiple carriers
9564,8,4,1,13727,5,9,14,0,21,0,7,0,,SpiceJet
9565,3,3,0,4174,4,1,11,30,14,5,2,35,,Multiple carriers
9566,10,4,1,10262,27,6,11,30,19,0,7,30,,IndiGo
9567,8,4,1,11789,6,6,10,20,19,0,8,40,,Jet Airways
9568,10,3,1,8586,5,1,18,55,8,15,13,20,,Multiple carriers
9569,7,2,3,13081,3,1,5,50,8,50,27,0,,Jet Airways
9570,10,3,1,9314,5,1,20,25,23,35,27,10,,Air India
9571,10,1,0,5678,21,6,19,35,21,5,1,30,,Jet Airways
9572,10,4,1,11924,27,5,10,0,19,0,9,0,,Jet Airways
9573,10,3,1,12692,6,9,20,25,23,35,27,10,,Jet Airways
9574,10,2,0,6478,24,6,18,55,22,0,3,5,,Jet Airways
9575,3,3,1,4226,15,5,6,20,10,20,4,0,,Jet Airways
9576,3,4,1,11532,3,9,2,35,8,30,5,55,,IndiGo
9577,7,0,0,9340,3,6,11,40,13,55,2,15,,IndiGo
9578,10,4,2,10368,6,12,5,30,4,25,22,55,,Air India
9579,10,3,1,13626,6,12,14,5,20,45,6,40,,Jet Airways
9580,10,3,1,9663,24,5,6,30,12,0,5,30,,Jet Airways
9581,10,4,2,16389,3,6,5,25,4,25,23,0,,Jet Airways
9582,8,4,1,10197,18,5,3,50,19,0,15,10,,Jet Airways
9583,10,3,1,7594,6,12,21,10,4,40,7,30,,Multiple carriers
9584,10,2,1,13817,3,12,21,25,11,25,14,0,,Jet Airways
9585,10,2,0,7229,15,4,17,45,20,45,3,0,,Jet Airways
9586,10,4,2,10368,24,6,9,40,4,25,18,45,,Jet Airways
9587,2,2,0,4282,15,5,4,55,7,45,2,50,,Jet Airways
9588,10,4,2,13292,6,12,9,35,4,25,18,50,,Air Asia
9589,10,4,2,13764,27,6,19,30,12,35,17,5,,Jet Airways
9590,10,3,1,12681,4,1,18,55,16,20,21,25,,Jet Airways
9591,10,2,0,5198,5,12,11,10,14,5,2,55,,Jet Airways
9592,8,4,1,12615,3,9,7,30,19,45,12,15,,Jet Airways
9593,3,3,0,5644,21,4,11,30,14,5,2,35,,Multiple carriers
9594,10,2,1,11087,3,12,22,55,13,15,14,20,,IndiGo
9595,1,1,0,2227,5,3,22,45,0,15,1,30,,Jet Airways
9596,10,2,0,8016,18,6,19,50,22,50,3,0,,SpiceJet
9597,1,2,0,4885,5,9,9,30,12,20,2,50,,Jet Airways
9598,3,3,0,4174,4,1,9,35,12,20,2,45,,SpiceJet
9599,2,3,1,5162,5,9,6,50,10,30,3,40,,IndiGo
9600,10,4,1,10262,27,6,13,0,19,0,6,0,,Air Asia
9601,3,1,0,4049,18,6,9,15,10,45,1,30,,Jet Airways
9602,7,4,1,8372,27,5,18,0,19,15,25,15,,IndiGo
9603,3,2,0,3419,6,12,0,30,3,25,2,55,,Air India
9604,3,4,1,5073,27,3,7,35,12,0,4,25,,IndiGo
9605,3,4,1,6069,6,6,16,0,21,0,5,0,,IndiGo
9606,3,4,1,9709,21,3,8,25,15,30,7,5,,IndiGo
9607,10,4,2,13014,6,12,9,40,12,35,26,55,,IndiGo
9608,10,4,2,13029,18,5,9,40,19,0,9,20,,Jet Airways
9609,8,4,1,13937,15,5,8,0,21,0,13,0,,Jet Airways
9610,1,4,1,11349,3,3,15,55,21,55,6,0,,Multiple carriers
9611,10,4,2,15129,21,5,23,5,4,25,29,20,,SpiceJet
9612,1,0,0,3597,6,9,9,45,12,0,2,15,,Jet Airways
9613,10,3,1,14388,5,6,20,0,20,45,24,45,,SpiceJet
9614,10,2,1,11087,3,9,8,0,10,25,26,25,,Jet Airways
9615,10,3,1,9663,5,1,14,5,9,20,19,15,,Jet Airways
9616,10,4,2,13014,6,1,5,30,4,25,22,55,,Jet Airways
9617,3,2,0,3943,6,6,4,0,6,50,2,50,,Jet Airways
9618,7,2,1,8845,15,3,22,0,13,20,15,20,,IndiGo
9619,7,3,1,12173,24,3,20,30,12,30,16,0,,Air India
9620,10,4,1,10262,6,9,21,50,12,35,14,45,,Air India
9621,8,4,1,7242,21,3,9,45,16,10,6,25,,Jet Airways
9622,10,4,2,13292,24,6,5,30,4,25,22,55,,Multiple carriers
9623,3,2,1,7708,21,3,14,25,19,25,5,0,,Jet Airways
9624,10,1,0,8040,21,6,8,45,10,15,1,30,,IndiGo
9625,1,0,0,3597,5,12,8,20,10,35,2,15,,Jet Airways
9626,1,3,0,3841,27,5,17,10,19,40,2,30,,SpiceJet
9627,7,3,1,10203,15,5,17,30,20,25,26,55,,SpiceJet
9628,3,4,1,7173,27,4,2,0,7,45,5,45,,Air India
9629,1,1,0,1965,6,9,22,45,0,15,1,30,,IndiGo
9630,3,4,1,5054,6,6,20,25,1,30,5,5,,SpiceJet
9631,3,2,0,8855,3,3,16,55,19,45,2,50,,IndiGo
9632,10,2,1,27992,3,1,5,45,21,20,15,35,,IndiGo
9633,10,3,1,7341,5,9,17,0,18,0,25,0,,Jet Airways
9634,1,2,0,3919,6,3,9,30,12,20,2,50,,Jet Airways
9635,10,4,1,12242,27,3,15,5,4,25,13,20,,SpiceJet
9636,10,3,1,13067,18,5,9,35,14,25,28,50,,Jet Airways
9637,10,4,2,18804,24,6,11,40,19,0,7,20,,Jet Airways
9638,2,3,0,5645,21,4,22,50,1,20,2,30,,Jet Airways
9639,3,0,0,3597,24,6,19,35,21,55,2,20,,Air Asia
9640,8,4,1,13587,6,9,16,0,1,30,9,30,,IndiGo
9641,3,0,0,3597,21,6,13,15,15,35,2,20,,Multiple carriers
9642,7,4,1,8879,18,5,10,0,19,15,9,15,,IndiGo
9643,1,2,0,4319,21,4,5,55,8,35,2,40,,Air India
9644,7,1,0,2050,27,3,13,55,15,25,1,30,,SpiceJet
9645,10,1,0,8040,6,3,7,5,8,30,1,25,,Air India
9646,10,3,1,13584,5,6,18,55,8,15,13,20,,Jet Airways
9647,10,4,2,13014,6,6,19,30,4,25,8,55,,Jet Airways
9648,5,3,1,9345,15,5,7,10,18,50,11,40,,Jet Airways
9649,10,4,2,11507,6,3,9,35,12,35,27,0,,Vistara
9650,8,4,1,8266,6,6,6,0,19,15,13,15,,Jet Airways
9651,10,1,0,5678,24,3,2,55,4,25,1,30,,Multiple carriers
9652,8,4,1,13377,6,12,13,0,1,30,12,30,,Jet Airways
9653,5,3,1,9345,21,5,7,10,18,50,11,40,,Multiple carriers
9654,3,4,1,7191,15,5,18,35,1,30,6,55,,Vistara
9655,8,4,1,7845,27,3,17,45,1,35,7,50,,IndiGo
9656,10,2,0,7229,21,5,11,10,14,5,2,55,,Multiple carriers
9657,7,2,1,10981,3,1,17,0,8,50,15,50,,Jet Airways
9658,10,3,1,14178,6,9,14,5,4,40,14,35,,Air India
9659,3,4,1,8784,21,3,7,30,21,0,13,30,,Jet Airways
9660,10,3,1,13941,5,12,20,0,4,40,8,40,,IndiGo
9661,10,3,1,13067,21,5,20,25,19,10,22,45,,Jet Airways
9662,10,1,0,4995,27,6,10,20,11,50,1,30,,Jet Airways
9663,7,4,2,12488,6,3,18,30,19,15,24,45,,Jet Airways
9664,2,3,1,7870,6,9,7,35,23,30,15,55,,Air India
9665,7,4,0,6094,5,12,5,10,8,0,2,50,,Air Asia
9666,10,3,1,5608,6,12,10,20,17,35,7,15,,Air India
9667,4,4,1,6112,3,3,7,30,13,20,5,50,,Jet Airways
9668,10,2,1,16736,3,6,16,55,8,15,15,20,,GoAir
9669,5,3,1,8452,6,12,20,20,10,45,14,25,,Jet Airways
9670,10,3,1,9314,5,9,17,0,14,25,21,25,,Vistara
9671,3,0,0,3850,21,5,7,55,10,15,2,20,,Jet Airways
9672,10,4,1,5963,21,3,19,45,4,25,8,40,,IndiGo
9673,7,4,2,9968,21,5,5,0,19,15,38,15,,Jet Airways
9674,10,4,0,9564,18,5,11,0,14,15,3,15,,Air India
9675,3,4,2,6610,3,6,6,40,21,20,14,40,,Jet Airways
9676,3,2,1,5226,3,9,15,40,20,35,4,55,,IndiGo
9677,10,3,1,14231,24,3,19,45,8,10,12,25,,IndiGo
9678,10,4,2,13376,15,6,14,35,12,35,22,0,,Jet Airways
9679,3,4,1,6674,27,5,6,50,22,30,15,40,,Jet Airways
9680,8,4,1,7408,15,6,8,0,21,0,13,0,,IndiGo
9681,7,3,2,15170,24,5,9,50,8,55,23,5,,Multiple carriers
9682,3,0,0,3597,6,1,19,35,21,55,2,20,,Air India
9683,7,2,2,12778,3,12,17,25,10,15,16,50,,IndiGo
9684,10,2,0,7229,6,9,17,45,20,45,3,0,,Air India
9685,10,2,0,8016,15,6,8,20,11,20,3,0,,Jet Airways
9686,3,3,0,4804,27,5,22,15,0,50,2,35,,Jet Airways
9687,10,2,0,8016,21,6,8,20,11,20,3,0,,IndiGo
9688,2,3,0,5645,6,9,10,20,12,55,2,35,,Jet Airways
9689,10,2,1,22270,3,9,18,40,0,45,6,5,,Air Asia
9690,10,3,1,14151,6,6,9,35,19,10,9,35,,Jet Airways
9691,10,4,1,5406,4,6,7,5,12,35,5,30,,Jet Airways
9692,7,3,1,5567,24,3,19,0,11,5,16,5,,Jet Airways
9693,3,4,1,6171,27,3,4,55,16,10,11,15,,Air India
9694,1,2,0,4423,15,6,5,55,8,35,2,40,,IndiGo
9695,10,4,1,5177,4,6,22,50,12,35,13,45,,SpiceJet
9696,8,4,1,6795,6,12,17,45,1,30,7,45,,Jet Airways
9697,1,2,0,3625,27,5,9,30,12,20,2,50,,Multiple carriers
9698,10,4,1,12373,18,5,14,0,12,35,22,35,,SpiceJet
9699,1,3,1,4963,5,9,15,5,20,20,5,15,,Jet Airways
9700,3,1,0,2227,27,5,21,20,22,50,1,30,,SpiceJet
9701,8,4,1,11200,27,6,8,30,19,0,10,30,,IndiGo
